date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:07:12	7917/7917	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:13%20GMT	https://www.classcentral.com/subject/crisis-management	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/crisis-management.8d.delayed	(from https://www.classcentral.com/)
21:07:14	788754/788754	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:07:14%20GMT	https://www.classcentral.com/subject/electrical-engineering	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/electrical-engineering.html	(from https://www.classcentral.com/)
21:07:14	7961/7961	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:14%20GMT	https://www.classcentral.com/subject/mechanical-engineering	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/mechanical-engineering.8f.delayed	(from https://www.classcentral.com/)
21:07:14	7725/7725	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:15%20GMT	https://www.classcentral.com/subject/civil-engineering	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/civil-engineering	(from https://www.classcentral.com/)
21:07:15	7878/7878	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:15%20GMT	https://www.classcentral.com/subject/robotics	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/robotics.91.delayed	(from https://www.classcentral.com/)
21:07:15	7925/7925	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:16%20GMT	https://www.classcentral.com/subject/nanotechnology	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/nanotechnology.92.delayed	(from https://www.classcentral.com/)
21:07:16	7838/7838	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:16%20GMT	https://www.classcentral.com/subject/gis	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/gis.93.delayed	(from https://www.classcentral.com/)
21:07:18	768117/768117	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:07:17%20GMT	https://www.classcentral.com/subject/textiles	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/textiles.html	(from https://www.classcentral.com/)
21:07:18	7880/7880	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:18%20GMT	https://www.classcentral.com/subject/manufacturing	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/manufacturing.95.delayed	(from https://www.classcentral.com/)
21:07:18	7624/7624	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:18%20GMT	https://www.classcentral.com/subject/bim	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/bim	(from https://www.classcentral.com/)
21:07:18	7838/7838	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:19%20GMT	https://www.classcentral.com/subject/cad	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/cad.97.delayed	(from https://www.classcentral.com/)
21:07:19	7951/7951	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:19%20GMT	https://www.classcentral.com/subject/chemical-engineering	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/chemical-engineering.98.delayed	(from https://www.classcentral.com/)
21:07:21	771795/771795	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:07:20%20GMT	https://www.classcentral.com/subject/energy-systems	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/energy-systems.html	(from https://www.classcentral.com/)
21:07:21	7958/7958	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:21%20GMT	https://www.classcentral.com/subject/aerospace-engineering	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/aerospace-engineering.9a.delayed	(from https://www.classcentral.com/)
21:07:21	7672/7672	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:21%20GMT	https://www.classcentral.com/subject/chemistry	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/chemistry	(from https://www.classcentral.com/)
21:07:21	7832/7832	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:22%20GMT	https://www.classcentral.com/subject/physics	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/physics.9c.delayed	(from https://www.classcentral.com/)
21:07:22	7958/7958	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:22%20GMT	https://www.classcentral.com/subject/environmental-science	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/environmental-science.9d.delayed	(from https://www.classcentral.com/)
21:07:22	7864/7864	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:23%20GMT	https://www.classcentral.com/subject/astronomy	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/astronomy.9e.delayed	(from https://www.classcentral.com/)
21:07:24	840795/840795	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:07:24%20GMT	https://www.classcentral.com/subject/biology	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/biology.html	(from https://www.classcentral.com/)
21:07:24	7870/7870	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:24%20GMT	https://www.classcentral.com/subject/agriculture	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/agriculture.a0.delayed	(from https://www.classcentral.com/)
21:07:24	7725/7725	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:25%20GMT	https://www.classcentral.com/subject/materials-science	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/materials-science	(from https://www.classcentral.com/)
21:07:25	7901/7901	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:25%20GMT	https://www.classcentral.com/subject/earth-science	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/earth-science.a2.delayed	(from https://www.classcentral.com/)
21:07:25	7911/7911	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:26%20GMT	https://www.classcentral.com/subject/applied-science	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/applied-science.a3.delayed	(from https://www.classcentral.com/)
21:07:27	749662/749662	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:07:27%20GMT	https://www.classcentral.com/subject/forensic-science	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/forensic-science.html	(from https://www.classcentral.com/)
21:07:27	7816/7816	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:27%20GMT	https://www.classcentral.com/subject/k12	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/k12.a5.delayed	(from https://www.classcentral.com/)
21:07:28	7722/7722	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:28%20GMT	https://www.classcentral.com/subject/higher-education	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/higher-education	(from https://www.classcentral.com/)
21:07:28	7819/7819	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:29%20GMT	https://www.classcentral.com/subject/stem	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/stem.a7.delayed	(from https://www.classcentral.com/)
21:07:29	7948/7948	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:29%20GMT	https://www.classcentral.com/subject/teacher-development	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/teacher-development.a8.delayed	(from https://www.classcentral.com/)
21:07:31	772343/772343	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:07:30%20GMT	https://www.classcentral.com/subject/course-development	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/course-development.html	(from https://www.classcentral.com/)
21:07:31	7935/7935	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:31%20GMT	https://www.classcentral.com/subject/online-education	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/online-education.aa.delayed	(from https://www.classcentral.com/)
21:07:31	7671/7671	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:31%20GMT	https://www.classcentral.com/subject/test-prep	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/test-prep	(from https://www.classcentral.com/)
21:07:31	7878/7878	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:32%20GMT	https://www.classcentral.com/subject/pedagogy	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/pedagogy.ac.delayed	(from https://www.classcentral.com/)
21:07:32	7864/7864	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:32%20GMT	https://www.classcentral.com/subject/sociology	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/sociology.ad.delayed	(from https://www.classcentral.com/)
21:07:32	7884/7884	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:33%20GMT	https://www.classcentral.com/subject/economics	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/economics.ae.delayed	(from https://www.classcentral.com/)
21:07:34	817075/817075	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:07:34%20GMT	https://www.classcentral.com/subject/psychology	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/psychology.html	(from https://www.classcentral.com/)
21:07:34	7877/7877	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:34%20GMT	https://www.classcentral.com/subject/anthropology	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/anthropology.b0.delayed	(from https://www.classcentral.com/)
21:07:34	7725/7725	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:35%20GMT	https://www.classcentral.com/subject/political-science	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/political-science	(from https://www.classcentral.com/)
21:07:35	7816/7816	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:35%20GMT	https://www.classcentral.com/subject/law	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/law.b2.delayed	(from https://www.classcentral.com/)
21:07:35	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:35%20GMT	https://www.classcentral.com/subject/urban-planning	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/urban-planning.b3.delayed	(from https://www.classcentral.com/)
21:07:36	7897/7897	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:36%20GMT	https://www.classcentral.com/subject/human-rights	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/human-rights.b4.delayed	(from https://www.classcentral.com/)
21:07:38	793804/793804	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:07:37%20GMT	https://www.classcentral.com/subject/sustainability	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/sustainability.html	(from https://www.classcentral.com/)
21:07:38	7867/7867	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:38%20GMT	https://www.classcentral.com/subject/governance	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/governance.b6.delayed	(from https://www.classcentral.com/)
21:07:38	7678/7678	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:38%20GMT	https://www.classcentral.com/subject/archaeology	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/archaeology	(from https://www.classcentral.com/)
21:07:38	7891/7891	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:39%20GMT	https://www.classcentral.com/subject/social-work	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/social-work.b8.delayed	(from https://www.classcentral.com/)
21:07:39	7844/7844	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:39%20GMT	https://www.classcentral.com/subject/music	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/music.b9.delayed	(from https://www.classcentral.com/)
21:07:41	800396/800396	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:07:40%20GMT	https://www.classcentral.com/subject/digital-media	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/digital-media.html	(from https://www.classcentral.com/)
21:07:41	7870/7870	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:41%20GMT	https://www.classcentral.com/subject/visual-arts	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/visual-arts.bb.delayed	(from https://www.classcentral.com/)
21:07:41	7744/7744	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:41%20GMT	https://www.classcentral.com/subject/design-and-creativity	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/design-and-creativity	(from https://www.classcentral.com/)
21:07:41	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:42%20GMT	https://www.classcentral.com/subject/bioinformatics	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/bioinformatics.bd.delayed	(from https://www.classcentral.com/)
21:07:42	7877/7877	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:42%20GMT	https://www.classcentral.com/subject/big-data	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/big-data.be.delayed	(from https://www.classcentral.com/)
21:07:42	7870/7870	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:43%20GMT	https://www.classcentral.com/subject/data-mining	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/data-mining.bf.delayed	(from https://www.classcentral.com/)
21:07:44	780448/780448	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:07:44%20GMT	https://www.classcentral.com/subject/data-analysis	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/data-analysis.html	(from https://www.classcentral.com/)
21:07:44	7924/7924	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:44%20GMT	https://www.classcentral.com/subject/data-visualization	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/data-visualization.c1.delayed	(from https://www.classcentral.com/)
21:07:44	7640/7640	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:45%20GMT	https://www.classcentral.com/subject/jupyter	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/jupyter	(from https://www.classcentral.com/)
21:07:45	7924/7924	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:45%20GMT	https://www.classcentral.com/subject/mobile-development	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/mobile-development.c3.delayed	(from https://www.classcentral.com/)
21:07:45	7890/7890	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:46%20GMT	https://www.classcentral.com/subject/web-development	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/web-development.c4.delayed	(from https://www.classcentral.com/)
21:07:46	7884/7884	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:46%20GMT	https://www.classcentral.com/subject/databases	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/databases.c5.delayed	(from https://www.classcentral.com/)
21:07:48	773200/773200	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:07:47%20GMT	https://www.classcentral.com/subject/game-development	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/game-development.html	(from https://www.classcentral.com/)
21:07:48	7937/7937	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:48%20GMT	https://www.classcentral.com/subject/programming-languages	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/programming-languages.c7.delayed	(from https://www.classcentral.com/)
21:07:48	7738/7738	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:48%20GMT	https://www.classcentral.com/subject/software-development	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/software-development	(from https://www.classcentral.com/)
21:07:48	7932/7932	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:49%20GMT	https://www.classcentral.com/subject/cloud-computing	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/cloud-computing.c9.delayed	(from https://www.classcentral.com/)
21:07:49	7951/7951	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:49%20GMT	https://www.classcentral.com/subject/communication-skills	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/communication-skills.ca.delayed	(from https://www.classcentral.com/)
21:07:51	807861/807861	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:07:51%20GMT	https://www.classcentral.com/subject/career-development	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/career-development.html	(from https://www.classcentral.com/)
21:07:51	7914/7914	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:51%20GMT	https://www.classcentral.com/subject/self-improvement	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/self-improvement.cc.delayed	(from https://www.classcentral.com/)
21:07:51	7735/7735	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:52%20GMT	https://www.classcentral.com/subject/presentation-skills	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/presentation-skills	(from https://www.classcentral.com/)
21:07:52	7867/7867	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:52%20GMT	https://www.classcentral.com/subject/resilience	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/resilience.ce.delayed	(from https://www.classcentral.com/)
21:07:52	7901/7901	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:53%20GMT	https://www.classcentral.com/subject/cybersecurity	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/cybersecurity.cf.delayed	(from https://www.classcentral.com/)
21:07:54	767749/767749	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:07:54%20GMT	https://www.classcentral.com/subject/network-security	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/network-security.html	(from https://www.classcentral.com/)
21:07:54	7911/7911	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:54%20GMT	https://www.classcentral.com/subject/ethical-hacking	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/ethical-hacking.d1.delayed	(from https://www.classcentral.com/)
21:07:55	7704/7704	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:55%20GMT	https://www.classcentral.com/subject/digital-forensics	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/digital-forensics	(from https://www.classcentral.com/)
21:07:55	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:55%20GMT	https://www.classcentral.com/subject/reverse-engineering	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/reverse-engineering.d3.delayed	(from https://www.classcentral.com/)
21:07:55	7867/7867	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:56%20GMT	https://www.classcentral.com/subject/pentesting	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/pentesting.d4.delayed	(from https://www.classcentral.com/)
21:07:58	735093/735093	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:07:57%20GMT	https://www.classcentral.com/subject/malware-analysis	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/malware-analysis.html	(from https://www.classcentral.com/)
21:07:58	7864/7864	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:57%20GMT	https://www.classcentral.com/subject/devsecops	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/devsecops.d6.delayed	(from https://www.classcentral.com/)
21:07:58	7630/7630	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:58%20GMT	https://www.classcentral.com/subject/osint	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/osint	(from https://www.classcentral.com/)
21:07:58	7927/7927	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:58%20GMT	https://www.classcentral.com/subject/threat-intelligence	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/threat-intelligence.d8.delayed	(from https://www.classcentral.com/)
21:07:59	7961/7961	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:59%20GMT	https://www.classcentral.com/subject/infosec-certifications	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/infosec-certifications.d9.delayed	(from https://www.classcentral.com/)
21:07:59	7856/7856	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:07:59%20GMT	https://www.classcentral.com/subject/red-team	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/red-team.da.delayed	(from https://www.classcentral.com/)
21:08:01	632946/632946	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:01%20GMT	https://www.classcentral.com/subject/blue-team	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/blue-team.html	(from https://www.classcentral.com/)
21:08:01	53341/53341	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202023%2012:10:25%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Freport%2Fwp-content%2Fuploads%2F2023%2F01%2F2022-year-in-review-banner.png?auto=format&ixlib=php-3.3.1&s=b749b7d54fec1827d6e81dd4a14e0b95	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/report/wp-content/uploads/2023/01/2022-year-in-review-bannera34a.png	(from https://www.classcentral.com/)
21:08:01	177563/177563	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202023%2019:12:24%20GMT	https://www.classcentral.com/report/2022-year-in-review/	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/report/2022-year-in-review/index.html	(from https://www.classcentral.com/)
21:08:01	2816/2816	---M--	200	added ('OK')	image/png	date:Wed,%2004%20Jan%202023%2009:01:59%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flists%2Flist-empty.png?auto=format&ixlib=php-3.3.1&w=100&s=7005d0a45465e44b0327c67458186ec5	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/lists/list-empty6407.png	(from https://www.classcentral.com/)
21:08:02	129836/129836	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2012:12:37%20GMT	https://www.classcentral.com/report/author/dhawal/	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/report/author/dhawal/index.html	(from https://www.classcentral.com/)
21:08:04	120597/120597	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:03%20GMT	https://www.classcentral.com/report/review-goldman-sachs-10000-women/	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/report/review-goldman-sachs-10000-women/index.html	(from https://www.classcentral.com/)
21:08:04	172895/172895	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2017:04:59%20GMT	https://www.classcentral.com/report/best-japanese-courses/	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/report/best-japanese-courses/index.html	(from https://www.classcentral.com/)
21:08:05	146539/146539	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2016:15:28%20GMT	https://www.classcentral.com/report/best-erlang-courses/	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/report/best-erlang-courses/index.html	(from https://www.classcentral.com/)
21:08:05	542164/542164	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:03%20GMT	https://www.classcentral.com/lists	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/lists.html	(from https://www.classcentral.com/)
21:08:05	194589/194589	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202023%2020:11:43%20GMT	https://www.classcentral.com/report/harvard-cs50-guide/	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/report/harvard-cs50-guide/index.html	(from https://www.classcentral.com/)
21:08:06	149607/149607	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Feb%202023%2020:12:31%20GMT	https://www.classcentral.com/report/best-css-animation-courses/	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/report/best-css-animation-courses/index.html	(from https://www.classcentral.com/)
21:08:06	500478/500478	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:06%20GMT	https://www.classcentral.com/signup	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/signup.html	(from https://www.classcentral.com/)
